/objectDisplay?objectId=2960,434.772968
/objectDisplay?objectId=2960,412.418842
/objectDisplay?objectId=2960,420.583963
/objectDisplay?objectId=2960,408.282042
/objectDisplay?objectId=2960,387.952089
/objectDisplay?objectId=2960,373.335123
/objectDisplay?objectId=2960,385.921001
/objectDisplay?objectId=2960,395.376921
/objectDisplay?objectId=2960,394.356012
/objectDisplay?objectId=2960,387.275934
/objectDisplay?objectId=2960,391.659975
/objectDisplay?objectId=2960,380.017996
/objectDisplay?objectId=2960,380.735874
/objectDisplay?objectId=2960,373.615980
/objectDisplay?objectId=2960,385.194063
/objectDisplay?objectId=1512,391.473055
/objectDisplay?objectId=1512,386.594057
/objectDisplay?objectId=1512,368.647099
/objectDisplay?objectId=1512,363.862038
/objectDisplay?objectId=1512,366.310120
/objectDisplay?objectId=1512,382.108212
/objectDisplay?objectId=1512,387.414217
/objectDisplay?objectId=1512,387.950897
/objectDisplay?objectId=1512,350.230932
/objectDisplay?objectId=1512,375.915051
/objectDisplay?objectId=1512,378.664017
/objectDisplay?objectId=1512,388.787985
/objectDisplay?objectId=1512,398.646116
/objectDisplay?objectId=1512,349.720955
/objectDisplay?objectId=1512,365.711212
/objectDisplay?objectId=1907,534.517050
/objectDisplay?objectId=1907,517.372131
/objectDisplay?objectId=1907,539.902925
/objectDisplay?objectId=1907,510.198116
/objectDisplay?objectId=1907,494.905949
/objectDisplay?objectId=1907,505.454063
/objectDisplay?objectId=1907,520.274162
/objectDisplay?objectId=1907,519.986868
/objectDisplay?objectId=1907,480.358124
/objectDisplay?objectId=1907,511.122942
/objectDisplay?objectId=1907,512.070894
/objectDisplay?objectId=1907,531.045914
/objectDisplay?objectId=1907,511.496067
/objectDisplay?objectId=1907,499.779940
/objectDisplay?objectId=1907,514.725924
/objectDisplay?objectId=3075,416.008949
/objectDisplay?objectId=3075,343.967915
/objectDisplay?objectId=3075,412.665129
/objectDisplay?objectId=3075,406.785965
/objectDisplay?objectId=3075,356.422186
/objectDisplay?objectId=3075,410.516024
/objectDisplay?objectId=3075,410.344839
/objectDisplay?objectId=3075,353.842020
/objectDisplay?objectId=3075,407.094955
/objectDisplay?objectId=3075,415.225983
/objectDisplay?objectId=3075,349.903107
/objectDisplay?objectId=3075,404.890060
/objectDisplay?objectId=3075,405.323982
/objectDisplay?objectId=3075,358.243942
/objectDisplay?objectId=3075,406.081915
/objectDisplay?objectId=1240,569.631100
/objectDisplay?objectId=1240,496.129990
/objectDisplay?objectId=1240,547.249794
/objectDisplay?objectId=1240,550.227165
/objectDisplay?objectId=1240,486.904144
/objectDisplay?objectId=1240,544.738054
/objectDisplay?objectId=1240,553.515911
/objectDisplay?objectId=1240,484.100819
/objectDisplay?objectId=1240,544.368029
/objectDisplay?objectId=1240,550.267935
/objectDisplay?objectId=1240,488.721132
/objectDisplay?objectId=1240,551.105022
/objectDisplay?objectId=1240,541.689873
/objectDisplay?objectId=1240,492.436171
/objectDisplay?objectId=1240,542.032957
/objectDisplay?objectId=2721,420.844078
/objectDisplay?objectId=2721,357.405901
/objectDisplay?objectId=2721,405.877113
/objectDisplay?objectId=2721,324.238062
/objectDisplay?objectId=2721,413.397789
/objectDisplay?objectId=2721,312.139988
/objectDisplay?objectId=2721,414.073944
/objectDisplay?objectId=2721,310.509920
/objectDisplay?objectId=2721,411.074877
/objectDisplay?objectId=2721,316.591978
/objectDisplay?objectId=2721,410.930872
/objectDisplay?objectId=2721,316.475868
/objectDisplay?objectId=2721,412.182093
/objectDisplay?objectId=2721,314.599037
/objectDisplay?objectId=2721,412.840843
/objectDisplay?objectId=1523,962.471008
/objectDisplay?objectId=1523,858.843088
/objectDisplay?objectId=1523,862.092972
/objectDisplay?objectId=1523,906.239986
/objectDisplay?objectId=1523,915.884018
/objectDisplay?objectId=1523,883.122921
/objectDisplay?objectId=1523,843.060970
/objectDisplay?objectId=1523,903.629065
/objectDisplay?objectId=1523,917.515993
/objectDisplay?objectId=1523,937.268972
/objectDisplay?objectId=1523,853.904009
/objectDisplay?objectId=1523,1049.658060
/objectDisplay?objectId=1523,930.310011
/objectDisplay?objectId=1523,867.090225
/objectDisplay?objectId=1523,876.441002
/objectDisplay?objectId=2641,416.915894
/objectDisplay?objectId=2641,331.711054
/objectDisplay?objectId=2641,317.688942
/objectDisplay?objectId=2641,422.880888
/objectDisplay?objectId=2641,305.889845
/objectDisplay?objectId=2641,410.385132
/objectDisplay?objectId=2641,339.792967
/objectDisplay?objectId=2641,323.255062
/objectDisplay?objectId=2641,443.233967
/objectDisplay?objectId=2641,332.209110
/objectDisplay?objectId=2641,361.210108
/objectDisplay?objectId=2641,390.963078
/objectDisplay?objectId=2641,311.567068
/objectDisplay?objectId=2641,388.216019
/objectDisplay?objectId=2641,350.619078
/objectDisplay?objectId=1731,324.292898
/objectDisplay?objectId=1731,444.980860
/objectDisplay?objectId=1731,335.982084
/objectDisplay?objectId=1731,326.030016
/objectDisplay?objectId=1731,422.623873
/objectDisplay?objectId=1731,325.439930
/objectDisplay?objectId=1731,355.360985
/objectDisplay?objectId=1731,415.272951
/objectDisplay?objectId=1731,309.962034
/objectDisplay?objectId=1731,396.286964
/objectDisplay?objectId=1731,379.734039
/objectDisplay?objectId=1731,300.871134
/objectDisplay?objectId=1731,431.806087
/objectDisplay?objectId=1731,337.751865
/objectDisplay?objectId=1731,312.408924
/objectDisplay?objectId=2852,565.205097
/objectDisplay?objectId=2852,451.849937
/objectDisplay?objectId=2852,446.404934
/objectDisplay?objectId=2852,524.754047
/objectDisplay?objectId=2852,436.428070
/objectDisplay?objectId=2852,527.872086
/objectDisplay?objectId=2852,451.745987
/objectDisplay?objectId=2852,434.890032
